Name,Team,POS,ADP,IP,mW,mSV,mERA,mWHIP,mSO,PTS,aPOS,Dollars,NameASCII,PlayerId,MLBAMID
"Max Meyer ","MIA","SP",281.45001220703125,139,-1.07045163344423,-1.41030681533995,-4.111524863543376,-4.102654081707625,-0.977456976198618,-11.672394370233794,8.95993436825506,-1.7124600019787355,"Max Meyer","27474",676974
"Trevor Rogers ","BAL","SP",146.07000732421875,150,0.975721393152975,-1.41030681533995,-5.768259607752674,-4.5821511669006885,-0.977456976198618,-11.762453173038956,8.95993436825506,-1.8025188047838951,"Trevor Rogers","22286",669432
"Michael Soroka ","ARI","SP",710.3599853515625,103,-3.11662466004143,-0.0205884195460648,-2.85414407646929,-2.816250476844244,-2.98005175621467,-11.787659389115692,8.95993436825506,-1.8277250208606324,"Michael Soroka","18383",647336
"Ben Brown ","CHC","SP/RP",733.6500244140625,73,-5.16279768663863,-1.41030681533995,-0.5211923376150827,0.07076818505631302,-4.83960405194385,-11.863132706481204,8.95993436825506,-1.9031983382261446,"Ben Brown","23590",676962
"Slade Cecconi ","CLE","SP",584.5599975585938,152,-1.07045163344423,-1.41030681533995,-5.8633128099684075,-2.406455790787962,-1.12049946048548,-11.871026510026025,8.95993436825506,-1.9110921417709643,"Slade Cecconi","27500",677944
"Garrett Whitlock ","BOS","RP",624.97998046875,70,-4.13971117334003,-0.576475777863619,0.7553295977312848,0.17796848546159633,-4.69656156765699,-8.479450435667761,5.491447694743614,-1.988002740924148,"Garrett Whitlock","20191",676477
"Kenley Jansen ","DET","RP",133.02000427246094,60,-6.18588419993723,4.98239780531192,-1.0372886552355858,-0.3289903502578184,-5.91242268409531,-8.482188084214021,5.491447694743614,-1.9907403894704077,"Kenley Jansen","3096",445276
"Louis Varland ","TOR","RP",999,67,-4.13971117334003,-0.854419457022396,1.124697827459438,0.5444567369879815,-5.26873150480444,-8.593707570719443,5.491447694743614,-2.102259875975829,"Louis Varland","27691",686973
"Joe Boyle ","TBR","SP",713.1400146484375,89,-4.13971117334003,-1.41030681533995,-0.37446424972272985,-3.5259928468514183,-2.69396678764094,-12.144441872895076,8.95993436825506,-2.1845075046400146,"Joe Boyle","29608",671212
"Will Vest ","DET","RP",485.7300109863281,68,-4.13971117334003,-0.0205884195460648,0.8503827999470178,-0.1827112328033907,-5.26873150480444,-8.761359530546903,5.491447694743614,-2.269911835803289,"Will Vest","19769",676684
"Kyle Leahy ","STL","SP",733.6699829101562,121,-2.09353814674283,-1.41030681533995,-2.8024691907926695,-3.459452279275933,-2.55092430335408,-12.316690735505466,8.95993436825506,-2.356756367250405,"Kyle Leahy","24763",681517
"Robert Suarez ","ATL","RP",214.39999389648438,67,-5.16279768663863,0.813242617930267,0.2175441218412236,0.285168785866876,-5.05416777837414,-8.90100993937441,5.491447694743614,-2.409562244630796,"Robert Suarez","30115",663158
"Parker Messick ","CLE","SP",294.17999267578125,128,-2.09353814674283,-1.41030681533995,-3.36194382495229,-3.623156996514555,-1.90723312406321,-12.396178907612834,8.95993436825506,-2.4362445393577734,"Parker Messick","31986",800048
"Bailey Ober ","MIN","SP",494.3399963378906,152,-1.07045163344423,-1.41030681533995,-7.677620221204837,-1.36930398630354,-0.905935734055188,-12.433618390347743,8.95993436825506,-2.4736840220926823,"Bailey Ober","21224",641927
"Bryan Baker ","TBR","RP",999,63,-5.16279768663863,-0.576475777863619,0.8612273790817968,0.8602491049424295,-4.98264653623072,-9.000443516708739,5.491447694743614,-2.5089958219651245,"Bryan Baker","19804",641329
"Merrill Kelly ","ARI","SP",284.17999267578125,170,-0.0473651201456261,-1.41030681533995,-6.718791629909999,-4.864673251067393,0.381446624526557,-12.659690191936413,8.95993436825506,-2.6997558236813513,"Merrill Kelly","11156",518876
"Landen Roupp ","SFG","SP",690.0999755859375,126,-1.07045163344423,-1.41030681533995,-3.266890622736557,-5.280276470385069,-1.69266939763292,-12.720594939538726,8.95993436825506,-2.760660571283666,"Landen Roupp","30076",694738
"Clayton Beeter ","WSN","RP",307.1400146484375,63,-5.16279768663863,2.75884837204171,-0.04592632653641751,-1.9919183573897314,-4.91112529408728,-9.352919292610357,5.491447694743614,-2.8614715978667435,"Clayton Beeter","27494",690925
"Zach Eflin ","BAL","SP",395.20001220703125,158,-0.0473651201456261,-1.41030681533995,-7.5092029750429266,-2.361568440477423,-1.69266939763292,-13.021112748638847,8.95993436825506,-3.0611783803837884,"Zach Eflin","13774",621107
"Tanner Scott ","LAD","RP",712.8099975585938,63,-5.16279768663863,-0.298532098704842,0.8612273790817968,0.08238525157911296,-5.05416777837414,-9.571884933056708,5.491447694743614,-3.0804372383130936,"Tanner Scott","17586",656945
"Tatsuya Imai ","HOU","SP",999,153,-0.0473651201456261,-1.41030681533995,-5.23047413186261,-7.541518929638136,1.16818028810429,-13.061484708882032,8.95993436825506,-3.1015503406269724,"Tatsuya Imai","37124",837227
"Robert Gasser ","MIL","SP",748.5800170898438,75,-5.16279768663863,-1.41030681533995,-1.069822392639923,-0.3464159500420128,-5.12568902051758,-13.115031865178093,8.95993436825506,-3.155097496923033,"Robert Gasser","29812",688107
"Taylor Rogers ","MIN","RP",415.510009765625,61,-5.16279768663863,3.87062308867682,-0.8580268299388989,-2.093310124533613,-5.55481647337816,-9.798328025812484,5.491447694743614,-3.3068803310688706,"Taylor Rogers","13449",573124
"Roki Sasaki ","LAD","SP",289.7200012207031,120,-2.09353814674283,-1.41030681533995,-3.888884721707572,-3.769436113968983,-2.19331809263693,-13.355483890396266,8.95993436825506,-3.3955495221412058,"Roki Sasaki","35323",808963
"Jacob Lopez ","ATH","SP",409.239990234375,120,-2.09353814674283,-1.41030681533995,-4.796038427325786,-3.769436113968983,-1.33506318691577,-13.404382690293316,8.95993436825506,-3.444448322038255,"Jacob Lopez","25098",682052
"Chris Martin ","TEX","RP",638.3599853515625,55,-5.16279768663863,0.813242617930267,0.3342864823265132,0.4546820363668999,-6.41307137909932,-9.973657929114271,5.491447694743614,-3.4822102343706574,"Chris Martin","11847",455119
"Dylan Lee ","ATL","RP",999,65,-5.16279768663863,-1.13236313618117,0.3125973240569566,0.9616408720863111,-5.05416777837414,-10.075090405050682,5.491447694743614,-3.5836427103070685,"Dylan Lee","19996",669276
"José Alvarado ","PHI","RP",746.0700073242188,64,-5.16279768663863,-0.576475777863619,1.0404892043784841,-0.3854947670911574,-5.05416777837414,-10.138446805589068,5.491447694743614,-3.646999110845454,"Jose Alvarado","17780",621237
"Eduard Bazardo ","SEA","RP",999,68,-5.16279768663863,-1.13236313618117,0.8503827999470178,0.3358646694388204,-5.05416777837414,-10.16308113180811,5.491447694743614,-3.6716334370644965,"Eduard Bazardo","20997",660825
"Alex Vesia ","LAD","RP",743.4199829101562,61,-5.16279768663863,-1.13236313618117,0.04912687567931553,0.7588573377985479,-4.76808280980042,-10.255259419142366,5.491447694743614,-3.7638117243987512,"Alex Vesia","25007",681911
"Mason Montgomery ","PIT","RP",748.4400024414062,60,-5.16279768663863,-0.854419457022396,1.2305956088099501,-0.3289903502578184,-5.197210262661,-10.312822147769902,5.491447694743614,-3.821374453026288,"Mason Montgomery","29770",682254
"Dustin May ","STL","SP",414.6700134277344,163,-0.0473651201456261,-1.41030681533995,-6.159316995750382,-5.997408289434298,-0.190723312620885,-13.805120533291142,8.95993436825506,-3.8451861650360826,"Dustin May","19716",669160
"Jameson Taillon ","CHC","SP",504.4700012207031,141,-1.07045163344423,-1.41030681533995,-6.928039182613751,-2.186246656716005,-2.33636057692379,-13.931404865037726,8.95993436825506,-3.9714704967826666,"Jameson Taillon","11674",592791
"Caleb Thielbar ","CHC","RP",999,66,-5.16279768663863,-1.13236313618117,0.4918591493536438,0.4937608534160408,-5.197210262661,-10.506751082711126,5.491447694743614,-4.015303387967511,"Caleb Thielbar","10078",573204
"Phil Maton ","CHC","RP",743.3800048828125,65,-5.16279768663863,-0.854419457022396,0.7661741768660639,-0.3347988835192166,-4.98264653623072,-10.568488386544898,5.491447694743614,-4.077040691801282,"Phil Maton","18064",664208
