Name,Team,POS,ADP,IP,mW,mSV,mERA,mWHIP,mSO,PTS,aPOS,Dollars,NameASCII,PlayerId,MLBAMID
"Keegan Akin ","BAL","RP",999,66,-4.742049140783851,-0.5991191453063847,-0.7970460401525006,-1.4418196269729975,-4.92178493642404,-12.501818889639774,5.923586940896976,-5.578231948742797,"Keegan Akin","19362",669211
"Steven Okert ","HOU","RP",999,64,-4.882517799821173,-1.3993415316800395,-1.0461610533027927,-0.4690197776160853,-4.715487012912675,-12.512527175332764,5.923586940896976,-5.588940234435789,"Steven Okert","13580",595345
"Jordan Leasure ","CHW","RP",717.510009765625,64,-5.029427074784362,-0.07563462304281907,-0.9850339925912387,-1.6926017050724682,-4.74729925740572,-12.529996652896607,5.923586940896976,-5.606409711999632,"Jordan Leasure","29950",673929
"Victor Vodnik ","COL","RP",496.760009765625,64,-5.116568698592569,4.955814849866438,-2.5834976313267206,-4.5812909768100205,-5.283981820369151,-12.609524277232023,5.923586940896976,-5.685937336335048,"Victor Vodnik","24614",680767
"Cooper Criswell ","SEA","RP",999,71.982,-4.335609465889805,-1.3993415316800395,-0.46691149584951386,-0.957788994159257,-5.487243221945847,-12.64689470952446,5.923586940896976,-5.723307768627484,"Cooper Criswell","24975",681867
"Emerson Hancock ","SEA","SP",733.4199829101562,77.3854,-4.107336151895666,-1.3993415316800395,-2.4341500165651757,-2.132613189045576,-5.332481246056848,-15.405922135243307,8.602693719932358,-5.803228415310948,"Emerson Hancock","27470",676106
"Brandon Sproat ","MIL","SP",528.2000122070312,100.399,-2.751052641995337,-1.3993415316800395,-3.165699781717806,-4.141556156516471,-3.955911875758016,-15.413561987667672,8.602693719932358,-5.810868267735312,"Brandon Sproat","33850",687075
"Kevin Ginkel ","ARI","RP",556.52001953125,59,-5.063715450607931,-0.7831566523507971,-0.32004986393840734,-1.1586269464677985,-5.411503573228766,-12.737052486593699,5.923586940896976,-5.813465545696723,"Kevin Ginkel","19876",656464
"Keaton Winn ","SFG","RP",999,60.9829,-4.96615479815415,-1.3993415316800395,-0.011847861798841073,-0.62640642702586,-5.7378475445294965,-12.741598163188387,5.923586940896976,-5.818011222291413,"Keaton Winn","23499",676775
"Lance McCullers Jr. ","HOU","SP",999,120.459,-1.2740970113919567,-1.3993415316800395,-4.529430498182117,-6.391482131941528,-1.9232588197190588,-15.5176099929147,8.602693719932358,-5.914916272982341,"Lance McCullers Jr.","14120",621121
"Javier Assad ","CHC","SP",999,67.6977,-4.652160770429139,-1.3993415316800395,-1.6896765741780164,-2.2422053056452143,-5.5648568037186195,-15.548240985651027,8.602693719932358,-5.9455472657186705,"Javier Assad","21741",665871
"Ryan Yarbrough ","NYY","SP/RP",999,61.0106,-5.032837078307525,-1.3993415316800395,-1.8677711186593025,-1.1686987452856812,-6.162950982069232,-15.631599456001778,8.602693719932358,-6.02890573606942,"Ryan Yarbrough","16502",642232
"Blake Treinen ","LAD","RP",999,54,-5.2031421390322805,-1.3993415316800395,-0.27793400907897536,-0.6184958128876581,-5.498666811144381,-12.997580303823334,5.923586940896976,-6.073993362926357,"Blake Treinen","12572",595014
"Chris Paddack ","CIN","SP",748.510009765625,137.779,-1.1603392938592498,-1.3993415316800395,-7.011374526188151,-3.7244374500600457,-2.392336307002614,-15.687829108790101,8.602693719932358,-6.0851353888577435,"Chris Paddack","20099",663978
"Brooks Raley ","NYM","RP",999,62,-4.925330732796551,-1.0754355062809953,-0.44875715431290636,-1.1621649834704422,-5.454679832479314,-13.066368209340212,5.923586940896976,-6.142781268443237,"Brooks Raley","10061",548384
"Kody Funderburk ","MIN","RP",748.510009765625,65,-4.818771735946484,-0.6231122010778226,0.025739811209573058,-2.3761675686265664,-5.31143473682842,-13.103746431269718,5.923586940896976,-6.180159490372743,"Kody Funderburk","24993",681892
"Hogan Harris ","ATH","RP",618.1699829101562,66,-4.834305769876802,1.379216044576803,-1.7367635960274495,-2.753773121094905,-5.22786675305185,-13.173493195474204,5.923586940896976,-6.24990625457723,"Hogan Harris","21520",663687
"Sean Newcomb ","CHW","RP",999,66,-4.884127953802639,-1.1346001467023759,-0.2926296172862726,-1.7648703081804573,-5.101833600693184,-13.178061626664928,5.923586940896976,-6.254474685767954,"Sean Newcomb","16943",656794
"Brock Stewart ","LAD","RP",999,40,-5.87005956251809,-1.3993415316800395,0.188751643271206,0.0840693309264084,-6.28547532660541,-13.282055446605925,5.923586940896976,-6.3584685057089505,"Brock Stewart","16727",592779
"Jonathan Loáisiga ","ARI","RP",999,60,-5.027722298850828,-0.1666991446050449,-0.2835166498964732,-1.853465090983214,-5.969046823866267,-13.30045000820183,5.923586940896976,-6.376863067304855,"Jonathan Loaisiga","19753",642528
"Paul Blackburn ","NYY","RP",999,61.8424,-4.878066051513086,-1.3993415316800395,-0.7211613227303623,-0.4874478974020335,-5.83936518063402,-13.325381983959542,5.923586940896976,-6.401795043062567,"Paul Blackburn","14739",621112
"Justin Sterner ","ATH","RP",547.0499877929688,65,-4.938307264084497,0.9162594510770476,-2.448737283180223,-1.616515823571316,-5.243025279440521,-13.330326199199508,5.923586940896976,-6.406739258302533,"Justin Sterner","27694",686993
"Kirby Yates ","LAA","RP",269.42999267578125,48,-5.746261755804172,-0.26267123768201467,-0.5528501532922617,-1.0685794028172453,-5.706732954767142,-13.337095504362837,5.923586940896976,-6.413508563465861,"Kirby Yates","9073",489446
"Ryan Johnson ","LAA","SP",999,71.404,-4.4404634609782905,-1.3993415316800395,-2.5036754532777135,-2.3058918105372963,-5.4022264384650995,-16.051598694938438,8.602693719932358,-6.448904975006081,"Ryan Johnson","35325",696270
"Kutter Crawford ","BOS","RP",999,61.0714,-4.852397080621444,-1.3993415316800395,-1.6426571001965182,-0.08245742936615891,-5.396830261649158,-13.373683403513315,5.923586940896976,-6.450096462616341,"Kutter Crawford","20531",676710
"José Suarez ","ATH","RP",999,64.1465,-4.63994189224187,-1.3993415316800395,-0.7616091038083423,-1.1702122496688505,-5.4152516928484085,-13.386356470247508,5.923586940896976,-6.462769529350533,"Jose Suarez","19911",660761
"Hunter Gaddis ","CLE","RP",999,61,-5.186850452001287,-0.5034196156415336,-1.388688082675872,-0.7804471774108429,-5.546209243151718,-13.40561457088125,5.923586940896976,-6.482027629984276,"Hunter Gaddis","25636",683769
"Brayan Bello ","BOS","SP",421.4100036621094,156.091,0.46466243010040564,-1.3993415316800395,-6.399125745801835,-7.94304700718385,-0.8330399576709222,-16.109891812236242,8.602693719932358,-6.507198092303885,"Brayan Bello","23920",678394
"Brant Hurter ","DET","RP",999,55,-5.309132726685804,-1.3993415316800395,0.18263790398514299,-0.6855288419901316,-6.227931486736448,-13.439296683107282,5.923586940896976,-6.515709742210307,"Brant Hurter","30133",676428
"Tyler Wells ","BAL","RP",748.469970703125,72.2531,-4.414415776450333,-1.3993415316800395,-2.4646055259460486,-0.24244267639003833,-4.944373536396215,-13.465179046862676,5.923586940896976,-6.541592105965701,"Tyler Wells","20000",669330
"Jonathan Bowlan ","PHI","RP",999,58,-5.151899045029109,-1.3993415316800395,-0.46487905946842684,-0.7068871781287306,-5.847459445857933,-13.570466260164237,5.923586940896976,-6.646879319267263,"Jonathan Bowlan","24607",680742
"Tommy Nance ","TOR","RP",999,58,-5.121020446900655,-1.3993415316800395,-0.20974918140846,-0.9562811920530052,-5.89978659275882,-13.58617894480098,5.923586940896976,-6.662592003904005,"Tommy Nance","19178",667297
"Mason Montgomery ","PIT","RP",748.4400024414062,60,-5.136933420295334,-0.8142385669866233,-0.6729848484589668,-1.5442334386793448,-5.4194183546048125,-13.587808629025082,5.923586940896976,-6.664221688128107,"Mason Montgomery","29770",682254
"Luis Medina ","ATH","SP",999,78.0707,-4.000019501944923,-1.3993415316800395,-2.8370845017542172,-3.4748420428657716,-4.594218294786783,-16.305505873031734,8.602693719932358,-6.702812153099375,"Luis Medina","21649",665622
"Brendon Little ","TOR","RP",748.52001953125,54,-5.204183883817204,-1.3993415316800395,1.0017737734485133,-2.3610087142576663,-5.669976285176937,-13.632736641483335,5.923586940896976,-6.70914970058636,"Brendon Little","21574",663893
"Simeon Woods Richardson ","TOR","SP",664.0399780273438,149.778,-0.06529095982331198,-1.3993415316800395,-7.680289528641335,-6.634078026922296,-0.535963768460642,-16.314963815527623,8.602693719932358,-6.712270095595266,"Simeon Woods Richardson","24494",680573
"Luis García ",,"RP",999,60,-5.002242797691366,-1.3993415316800395,-0.07737623357090928,-1.4000527161324723,-5.79298559101392,-13.671998870088707,5.923586940896976,-6.748411929191731,"Luis Garcia","6984",472610
"Ryne Stanek ","STL","RP",745.9000244140625,60,-5.195375009153097,-0.16915293036241688,-1.0833264737128163,-1.8787543567430718,-5.347367251066345,-13.673976021037749,5.923586940896976,-6.750389080140773,"Ryne Stanek","15947",592773
"Kyle Leahy ","STL","SP",733.6699829101562,120.146,-2.000403372396435,-1.3993415316800395,-4.118495443859533,-5.686573253821175,-3.1516052061795574,-16.356418807936738,8.602693719932358,-6.753725088004381,"Kyle Leahy","24763",681517
"Jacob Latz ","TEX","SP",730.9299926757812,89.1683,-3.5001866053928867,-1.3993415316800395,-3.0292608970057695,-4.732822631863201,-3.7174356418266017,-16.3790473077685,8.602693719932358,-6.77635358783614,"Jacob Latz","21306",656641
"Graham Ashcraft ","CIN","RP",999,65,-4.915006326103045,-0.827598334461479,-0.9510728736234083,-1.4285537666630286,-5.651654482723749,-13.77388578357471,5.923586940896976,-6.850298842677734,"Graham Ashcraft","27552",668933
"Calvin Faucher ","MIA","RP",999,64,-5.066651666886616,0.08413719981364548,-1.1212650428022766,-2.45482741033587,-5.248667359268372,-13.807274279479488,5.923586940896976,-6.883687338582512,"Calvin Faucher","20116",676534
"Troy Melton ","DET","RP",743.22998046875,53.311,-5.285737166752286,-1.3993415316800395,-0.565614546665671,-0.38431870579869026,-6.194005743882296,-13.829017694778983,5.923586940896976,-6.905430753882007,"Troy Melton","31807",675512
"Yennier Cano ","BAL","RP",999,60,-5.001863858227004,-1.1326916177780237,-0.1612635173603603,-1.8609063117673934,-5.6895608122716865,-13.846286117404468,5.923586940896976,-6.922699176507494,"Yennier Cano","25911",666974
"Spencer Arrighetti ","HOU","SP",728.3099975585938,85.1013,-3.470444599829471,-1.3993415316800395,-4.198593167664788,-3.588724812873484,-3.8847044477078243,-16.54180855975561,8.602693719932358,-6.939114839823249,"Spencer Arrighetti","29921",681293
"Cody Bradford ","TEX","RP",999,68.5533,-4.475320020170353,-1.3993415316800395,-2.1576199689538504,-0.4983565834704541,-5.369344135607867,-13.899982239882565,5.923586940896976,-6.976395298985589,"Cody Bradford","27597",674003
"Jakob Junis ","TEX","RP",999,65,-4.92845641880742,-1.137326625880649,-1.5278303357249714,-0.7395669403654439,-5.583477492409994,-13.916657813188476,5.923586940896976,-6.993070872291499,"Jakob Junis","13619",596001
"Aaron Civale ","ATH","SP",748.5800170898438,133.718,-0.709665550084442,-1.3993415316800395,-7.731235078301903,-4.97445888970631,-1.8031537045051826,-16.617854754277875,8.602693719932358,-7.015161034345516,"Aaron Civale","19479",650644
"Keider Montero ","DET","SP/RP",999,54.662,-5.287347320733753,-1.3993415316800395,-1.8765948847859952,-1.7180498760755636,-6.3456310620740455,-16.6269646753494,8.602693719932358,-7.024270955417039,"Keider Montero","22630",672456
"Jake Bird ","NYY","RP",999,57,-5.168758915428597,-1.3993415316800395,-0.2442541882235637,-1.5984062147267577,-5.597778907372624,-14.008539757431583,5.923586940896976,-7.0849528165346065,"Jake Bird","21267",656234
"Mason Englert ","TBR","RP",999,61,-5.186376664756811,-1.1059720990794104,-1.121835938176672,-0.9758499215294687,-5.701868384771788,-14.091903008314151,5.923586940896976,-7.168316067417177,"Mason Englert","22288",669438
"Jordan Hicks ","CHW","RP",999,62,-5.0987614795321745,-0.8698587617247123,-0.48833142296751014,-2.107372367411848,-5.534539497433016,-14.098863529069261,5.923586940896976,-7.175276588172286,"Jordan Hicks","19618",663855
"Ryan Borucki ",,"RP",999,54,-5.388223354758629,-1.3993415316800395,-0.003658289907991595,-1.3700911265202547,-5.976542809597292,-14.137857112464207,5.923586940896976,-7.214270171567232,"Ryan Borucki","16350",621366
"Pierce Johnson ","CIN","RP",999,61,-5.127556136434684,-1.1136062472790142,-1.3760065958514478,-1.5652478583058136,-4.979635014270717,-14.162051852141678,5.923586940896976,-7.238464911244703,"Pierce Johnson","13435",572955
"Justin Slaten ","BOS","RP",999,61,-5.062389388310711,-1.3993415316800395,-0.955482401209646,-1.1958141366890642,-5.553333332265764,-14.166360790155226,5.923586940896976,-7.242773849258249,"Justin Slaten","25648",686580
"Tyler Alexander ","TEX","SP/RP",999,72.7568,-4.643162426032851,-1.3993415316800395,-3.385353473889851,-1.9514405494306182,-5.515327373971765,-16.894625355005125,8.602693719932358,-7.291931635072768,"Tyler Alexander","17735",641302
"Mitchell Parker ","WSN","SP",999,49.7087,-5.640081472590418,-1.3993415316800395,-1.6594763060394995,-1.4177875190503504,-6.7917878535652205,-16.908474682925526,8.602693719932358,-7.30578096299317,"Mitchell Parker","27636",680730
"Jordan Montgomery ","TEX","SP",999,48.2393,-5.417965134493997,-1.3993415316800395,-1.6105641760431093,-1.5604726853463209,-6.933252053691734,-16.9215955812552,8.602693719932358,-7.318901861322841,"Jordan Montgomery","16511",656756
"Hunter Dobbins ","STL","SP",999,89.4066,-3.4190122619221666,-1.3993415316800395,-3.3557379060463832,-3.6454670692518762,-5.1172443678002555,-16.93680313670072,8.602693719932358,-7.334109416768364,"Hunter Dobbins","30240",690928
"Dietrich Enns ","BAL","RP",999,62,-4.958198424370834,-1.3993415316800395,-0.8683527840663632,-1.2987380101947965,-5.7582493822535135,-14.282880132565547,5.923586940896976,-7.35929319166857,"Dietrich Enns","13932",608650
"Adrian Houser ","SFG","SP",743.219970703125,147.313,-0.26590666113607386,-1.3993415316800395,-5.40705495918807,-7.5562326369149595,-2.347491709894989,-16.976027498814133,8.602693719932358,-7.373333778881774,"Adrian Houser","12718",605288
"Ryan Gusto ","MIA","SP/RP",999,45.6022,-5.839654751634113,-1.3993415316800395,-1.682637074710857,-1.2011288097924924,-6.8702453643345285,-16.993007532152028,8.602693719932358,-7.390313812219672,"Ryan Gusto","26440",687473
"Kyle Hurt ","LAD","RP",999,53.48,-4.943327421589127,-1.3993415316800395,-0.8863509446117933,-1.428357874942506,-5.764030891624197,-14.421408664447663,5.923586940896976,-7.497821723550688,"Kyle Hurt","27514",669165
"Tyler Rogers ","TOR","RP",743.280029296875,74,-4.446241271583595,-0.8368683506667295,-1.2617594781040842,-1.8187597780693823,-6.064596622029226,-14.428225500453017,5.923586940896976,-7.504638559556042,"Tyler Rogers","15541",643511
"Jovani Morán ","BOS","RP",999,52,-5.427152948622465,-1.3993415316800395,-0.12400142745085091,-1.6894961362885437,-5.809486697145955,-14.449478741187853,5.923586940896976,-7.525891800290879,"Jovani Moran","20422",663558
"Tyler Kinley ","ATL","RP",999,63,-4.942190829024089,-1.3993415316800395,-1.3952428798848402,-1.8345690158482675,-4.923034225127834,-14.49437848156507,5.923586940896976,-7.570791540668095,"Tyler Kinley","18297",641755
"Carson Whisenhunt ","SFG","SP",999,57.2403,-5.016166451812169,-1.3993415316800395,-1.8646911461027198,-2.4954503521845597,-6.425391098281684,-17.201040580061175,8.602693719932358,-7.598346860128814,"Carson Whisenhunt","31676",687931
"Brusdar Graterol ","LAD","RP",999,44,-5.689335473147761,-1.3993415316800395,0.1479106908512962,-0.8019068776489404,-6.820908600865047,-14.563581792490492,5.923586940896976,-7.639994851593515,"Brusdar Graterol","20367",660813
"Brent Headrick ","NYY","RP",999,42,-5.904916121710155,-1.3993415316800395,-0.33484865261767544,-0.296003881248159,-6.632985463033148,-14.568095650289177,5.923586940896976,-7.644508709392202,"Brent Headrick","27702",687396
"José Buttó ","SFG","RP",999,64,-5.009252048641826,-0.7449858788505825,-1.0453155549220314,-2.2717891728307382,-5.499736869508569,-14.571079524753745,5.923586940896976,-7.647492583856769,"Jose Butto","23313",676130
"Shane Drohan ","MIL","RP",999,58.468,-5.089668513183821,-1.3993415316800395,-0.9984469587251996,-1.5239529632683082,-5.571860983425829,-14.583270950283197,5.923586940896976,-7.659684009386222,"Shane Drohan","27814",675660
"Hoby Milner ","CHC","RP",999,60,-5.0725243252720364,-1.3993415316800395,-0.3352225842062578,-1.6734484821386884,-6.108603627846808,-14.589140551143828,5.923586940896976,-7.665553610246853,"Hoby Milner","13346",571948
"Brad Keller ","PHI","RP",745.9099731445312,68,-4.7294515489602675,-0.8286889131319102,-1.0746063072398453,-2.516782859633146,-5.44366160298804,-14.59319123195321,5.923586940896976,-7.669604291056233,"Brad Keller","15734",641745
"Kevin Kelly ","TBR","RP",999,48,-5.736221440794912,-1.3993415316800395,-0.40151088757096526,-0.42910769537460736,-6.668678665473917,-14.634860220894442,5.923586940896976,-7.711273279997467,"Kevin Kelly","25679",687330
"Andrew Alvarez ","WSN","SP",999,96.3845,-3.116289763723519,-1.3993415316800395,-2.661576471372092,-5.260071896230768,-4.882403442312918,-17.31968310531934,8.602693719932358,-7.716989385386979,"Andrew Alvarez","29914",674841
"Richard Fitts ","STL","SP",748.5800170898438,134.833,-1.0472446074751525,-1.3993415316800395,-6.343735697693707,-5.679960248378347,-2.875867821221138,-17.34614990644839,8.602693719932358,-7.743456186516029,"Richard Fitts","30160",690916
"Taylor Clarke ","ARI","RP",999,61,-5.075650011282903,-0.7831566523507971,-1.5004016576188228,-1.343156284242839,-6.000626347776907,-14.702990953272272,5.923586940896976,-7.779404012375297,"Taylor Clarke","17611",664199
"Stephen Kolek ","KCR","SP",999,74.7699,-4.1403933132021296,-1.3993415316800395,-2.4290060673757683,-3.5822926969007716,-5.838534434066987,-17.389568043225697,8.602693719932358,-7.786874323293338,"Stephen Kolek","21487",663568
"Erik Sabrowski ","CLE","RP",999,63,-5.04363504641746,-1.3993415316800395,-0.8257804371457049,-2.8438100628535348,-4.632211070651277,-14.744778148748015,5.923586940896976,-7.82119120785104,"Erik Sabrowski","24978",681870
"Gage Jump ","ATH","SP",999,55.404,-4.875034987454285,-1.3993415316800395,-2.3144117043109165,-2.4769649628619677,-6.364836847828804,-17.430590034136014,8.602693719932358,-7.827896314203656,"Gage Jump","35418",695611
"Tim Herrin ","CLE","RP",999,56,-5.334422758113085,-1.3993415316800395,-0.28371154110983837,-2.21196902970102,-5.531010915966274,-14.760455776570256,5.923586940896976,-7.836868835673281,"Tim Herrin","25139",682120
"Braydon Fisher ","TOR","RP",999,52,-5.461820038082347,-1.3993415316800395,-0.8287673443996741,-1.3956778315246572,-5.68821164131357,-14.773818387000288,5.923586940896976,-7.850231446103313,"Braydon Fisher","24609",680755
"Brock Burke ","CIN","RP",999,62,-5.090331544332431,-1.1136062472790142,-1.4032397819108342,-1.6161658902676166,-5.551505791221597,-14.774849255011492,5.923586940896976,-7.851262314114518,"Brock Burke","17968",656271
"Tony Santillan ","CIN","RP",718.1199951171875,70,-4.7879879855981455,-0.2558551372429186,-2.4158826482845033,-2.7450935317696015,-4.573517317316322,-14.77833662021149,5.923586940896976,-7.854749679314516,"Tony Santillan","19926",663574
"Julian Fernández ",,"RP",999,38,-6.170792854356884,-1.3993415316800395,-0.05066733289269486,-0.29419474279739816,-6.864390591076793,-14.779387052803811,5.923586940896976,-7.855800111906836,"Julian Fernandez","18341",642759
"Bryce Elder ","ATL","SP",740.5499877929688,115.013,-1.6833782806126232,-1.3993415316800395,-5.2278644819817695,-5.916765298866717,-3.2382370907828433,-17.46558668392399,8.602693719932358,-7.862892963991635,"Bryce Elder","27779",693821
"Josh Sborz ","TEX","RP",999,58,-5.231463008690313,-1.3993415316800395,-1.1031156260517792,-1.5661278127052212,-5.486817835086073,-14.786865814213426,5.923586940896976,-7.863278873316451,"Josh Sborz","18323",622250
"Justin Wrobleski ","LAD","RP",650.3499755859375,64.4498,-4.474467745117611,-1.3993415316800395,-1.509548239346435,-1.7840605632454598,-5.633890905458415,-14.801308984847958,5.923586940896976,-7.877722043950984,"Justin Wrobleski","31204",680736
"Anthony Bender ","MIA","RP",999,61,-5.1872291656376,-1.1027002980637262,-0.9087436462759596,-2.131985981209898,-5.570412437229912,-14.901071528417097,5.923586940896976,-7.97748458752012,"Anthony Bender","19742",669622
"Wandy Peralta ","SDP","RP",999,57,-5.2006792583419745,-1.3993415316800395,0.05977714062824737,-2.337888335024889,-6.025288138296897,-14.90342012271555,5.923586940896976,-7.9798331818185755,"Wandy Peralta","14295",593974
"Hurston Waldrep ","ATL","SP",999,63.9962,-4.325948090344907,-1.3993415316800395,-2.260647052562873,-3.935338166317001,-5.710268380956897,-17.63154322186172,8.602693719932358,-8.028849501929361,"Hurston Waldrep","33527",694462
"Adbert Alzolay ","NYM","RP",999,42,-5.919124093343252,-1.3993415316800395,-0.5014306224805563,-0.42602995694556045,-6.733592497468833,-14.979518701918241,5.923586940896976,-8.055931761021267,"Adbert Alzolay","17859",640470
"Justin Topa ","TOR","RP",999,62,-5.076976073580123,-0.36409641912431295,-1.1633684301843723,-2.427962206065411,-5.9613312999823425,-14.99373442893656,5.923586940896976,-8.070147488039588,"Justin Topa","15145",623437
"Brandon Williamson ","CIN","SP",748.4500122070312,93.8854,-3.3189889546061293,-1.3993415316800395,-5.131704975381707,-3.8313954778955313,-4.005527498313167,-17.686958437876573,8.602693719932358,-8.084264717944215,"Brandon Williamson","25463",682227
"PJ Poulin ","WSN","RP",999,59,-5.257510919046319,-1.0847055224862454,-0.6736976088794783,-2.2167945803815807,-5.831051630765468,-15.06376026155909,5.923586940896976,-8.140173320662115,"PJ Poulin","23394",676571
"Hayden Harris ","ATL","RP",999,50,-5.519030412423005,-1.3993415316800395,-0.5505652896525453,-1.7325669889091808,-5.930150291055948,-15.13165451372072,5.923586940896976,-8.208067572823742,"Hayden Harris","31913",802686
"Robert Stephenson ","LAA","RP",683.219970703125,36,-6.301031728652765,-1.3993415316800395,-0.48095781573520663,-0.1494158558032397,-6.814110269864712,-15.144857201735963,5.923586940896976,-8.221270260838988,"Robert Stephenson","13594",596112
"Luis Morales ","ATH","SP",735.3200073242188,122.969,-1.4502745046740846,-1.3993415316800395,-6.489933611923646,-6.104925780260164,-2.382699951034955,-17.82717537957289,8.602693719932358,-8.22448165964053,"Luis Morales","32227",806960
"Miles Mikolas ","WSN","SP",999,143.073,-0.9466531167906197,-1.3993415316800395,-8.093581905787095,-4.383032897072628,-3.006546258930519,-17.8291557102609,8.602693719932358,-8.226461990328543,"Miles Mikolas","9803",571945
"Matt Gage ","SFG","RP",999,56,-5.3302551014892465,-1.3993415316800395,-0.363232888816177,-1.8834908353846636,-6.18684844518623,-15.163168802556354,5.923586940896976,-8.23958186165938,"Matt Gage","17381",657424
"Chase Silseth ","LAA","RP",999,62,-5.17216891895176,-1.1152421152846606,-1.2658418450456461,-2.2074099925332242,-5.411251079002107,-15.171913950817398,5.923586940896976,-8.248327009920422,"Chase Silseth","30074",681217
"DL Hall ","MIL","RP",999,52,-5.519882913303796,-1.3993415316800395,-0.6117392822586929,-1.6246503738389426,-6.024763122691062,-15.180377223772533,5.923586940896976,-8.256790282875558,"DL Hall","22207",669084
"Jason Alexander ","HOU","SP/RP",999,43.1727,-5.750050472963649,-1.3993415316800395,-1.6680395253183096,-1.774937897384007,-7.275664899541714,-17.86803432688772,8.602693719932358,-8.26534060695536,"Jason Alexander","19666",669920
"Danny Coulombe ","BOS","RP",999,55,-5.3502408837276505,-1.3993415316800395,-0.8821263901869139,-1.6367778825312267,-5.92676773034679,-15.19525441847262,5.923586940896976,-8.271667477575644,"Danny Coulombe","13293",543056
"Richard Lovelady ","WSN","RP",999,46,-5.706574283011612,-1.3993415316800395,-0.23821552387378053,-1.1853368028561515,-6.7129447567329095,-15.242412898154493,5.923586940896976,-8.318825957257516,"Richard Lovelady","19337",663992
"Caleb Ferguson ","CIN","RP",999,53,-5.459262535439976,-1.3993415316800395,-0.6335494120372666,-1.735462603007468,-6.016137250646561,-15.24375333281131,5.923586940896976,-8.320166391914336,"Caleb Ferguson","19349",657571
"Nick Mears ","KCR","RP",999,60,-5.14119569887124,-1.3993415316800395,-1.5025908263229342,-1.767079486153249,-5.4534903717248095,-15.263697914752273,5.923586940896976,-8.340110973855298,"Nick Mears","25376",683232
"Connor Prielipp ","MIN","RP",999,61.702,-4.836673576958945,-1.3993415316800395,-1.1911586030898085,-2.220680084020044,-5.683872086924051,-15.331725882672886,5.923586940896976,-8.408138941775912,"Connor Prielipp","31857",687570
"Patrick Corbin ","TOR","SP",999,63.0559,-4.629049302179868,-1.3993415316800395,-3.1132264087159425,-2.755109527586058,-6.154218890063917,-18.05094566022583,8.602693719932358,-8.448251940293469,"Patrick Corbin","9323",571578
"Dylan Dodd ","ATL","RP",999,42,-5.908989156381926,-1.3993415316800395,-0.4456128960453851,-0.5490061882710292,-7.0778197019334765,-15.380769474311856,5.923586940896976,-8.45718253341488,"Dylan Dodd","29928",689266
"Carlos Vargas ","SEA","RP",999,56,-5.297387635743012,-1.3993415316800395,-0.48236509399593586,-1.8198482819461284,-6.390029991661121,-15.388972535026236,5.923586940896976,-8.46538559412926,"Carlos Vargas","22915",672841
"Jake Irvin ","WSN","SP",999,134.337,-1.5108948825379058,-1.3993415316800395,-7.0943279640101755,-5.5054738615942025,-2.5701982090235984,-18.080236448845923,8.602693719932358,-8.477542728913564,"Jake Irvin","21504",663623
"Andre Pallante ","STL","SP",999,136.298,-0.696215683208116,-1.3993415316800395,-3.989556179671154,-8.847729920288284,-3.1586030481802743,-18.091446363027867,8.602693719932358,-8.488752643095507,"Andre Pallante","26108",669467
"Kyle Hart ","SDP","RP",999,48,-5.698617909228296,-1.3993415316800395,-0.7537900129108973,-0.9735218891392323,-6.596793609845552,-15.42206495280402,5.923586940896976,-8.498478011907043,"Kyle Hart","19646",606996
"Colin Selby ","BAL","RP",999,45,-5.758196316479146,-1.3993415316800395,-0.3821992210230371,-1.5243844139061402,-6.36406592921106,-15.428187412299422,5.923586940896976,-8.504600471402448,"Colin Selby","24986",681882
"Rhett Lowder ","CIN","SP",552.219970703125,129.177,-1.4328464509061007,-1.3993415316800395,-6.669104583400287,-5.924917594615799,-2.698749712434109,-18.12495987303634,8.602693719932358,-8.52226615310398,"Rhett Lowder","33876",695076
"Yosver Zulueta ","CHC","RP",999,40,-5.998972374516752,-1.3993415316800395,0.24675233774793326,-1.4594311992917766,-6.845317897158376,-15.45631066489901,5.923586940896976,-8.532723724002036,"Yosver Zulueta","27765",691172
"Huascar Brazobán ","NYM","RP",999,52,-5.445054789634925,-1.3993415316800395,-0.6285740944622955,-1.8266000689845214,-6.162612041526015,-15.462182526287798,5.923586940896976,-8.538595585390823,"Huascar Brazoban","6107",623211
"Jalen Beeks ","TEX","RP",999,54,-5.403094131712288,-1.3993415316800395,-0.7903089944813049,-1.775890573258599,-6.112245273997377,-15.480880505129612,5.923586940896976,-8.557293564232635,"Jalen Beeks","17192",656222
"Didier Fuentes ","ATL","RP",600.4400024414062,63.6195,-4.735608299029935,-1.3993415316800395,-2.2969241980333903,-1.5931110191105378,-5.47003761636011,-15.495022664214012,5.923586940896976,-8.571435723317038,"Didier Fuentes","30661",800311
"John Schreiber ","KCR","RP",999,64,-4.961418732333769,-1.1116977183546621,-1.5795746095246501,-2.3074564497946906,-5.553871530301104,-15.514019040308872,5.923586940896976,-8.590432099411899,"John Schreiber","20020",670167
"Josh White ","MIA","RP",999,47,-5.811049564463784,-1.3993415316800395,-0.6449459609246475,-1.3898915529719706,-6.297384130613006,-15.542612740653448,5.923586940896976,-8.619025799756473,"Josh White","31738",687985
